channel,rise_fall,sharp_flat,fingering/chord,lyrics,ipad_color(105),ipad_rows,ipad_col(107),length(109),height(110),flip_view,Bar No(40),Beats per Bar(40),tempo (40),Z-level,Content
51,,,,,,304,7480,25,8,,150,150,150,1,
51,,,,,,295,7480,25,8,,125,125,125,1,
51,,,,,,331,7510,122,8,,225,225,225,1,
51,,,,,,322,7510,122,8,,200,200,200,1,
51,,,,,,313,7510,122,8,,175,175,175,1,
51,,,,,,304,7510,122,8,,150,150,150,1,
51,,,,,,295,7510,122,8,,125,125,125,1,
51,,,,,,331,7632,183,8,,225,225,225,1,
51,,,,,,322,7632,183,8,,200,200,200,1,
51,,,,,,313,7632,183,8,,175,175,175,1,
51,,,,,,304,7632,183,8,,150,150,150,1,
51,,,,,,295,7632,183,8,,125,125,125,1,
11,,,,,,51,7937,2,1386,,0,50,0,1,
14,,,,,,200,7998,1,1236,,0,50,0,1,
13,,,,,,200,8058,3,1236,,0,50,0,1,
14,,,,,,200,8120,1,1236,,0,50,0,1,
12,,,,,,200,8180,1,1236,,0,50,0,1,
12,,,,,,200,8183,1,1236,,0,50,0,1,
14,,,,,,200,8243,1,1236,,0,50,0,1,
13,,,,,,200,8303,3,1236,,0,50,0,1,
14,,,,,,200,8365,1,1236,,0,50,0,1,
11,,,,,,51,8425,3,1386,,0,50,0,1,
42,,,,,,,7937,491,,,17,4,,1,
41,151,231,,,,191,7941,120,40,,17,1,57,1,0.263157894736842
41,151,231,,,,191,8063,120,40,,17,2,57,1,0.263157894736842
41,151,231,,,,191,8186,120,40,,17,3,57,1,0.263157894736842
41,151,231,,,,191,8308,120,40,,17,4,57,1,0.263157894736842
31,,,,,,51,7941,482,50,,255,255,255,1,17 of 20
32,,,,,,101,7941,482,50,,255,255,255,1,4 / 4
33,,,,,,151,7941,482,50,,250,250,100,1,A
39,,,,,,1,7941,1000,50,,255,255,255,1,sly_demo3
51,,,,,,331,7941,115,8,,225,225,225,1,
51,,,,,,322,7941,115,8,,200,200,200,1,
51,,,,,,313,7941,115,8,,175,175,175,1,
51,,,,,,304,7941,115,8,,150,150,150,1,
51,,,,,,295,7941,115,8,,125,125,125,1,
51,,,,,,331,8063,115,8,,225,225,225,1,
51,,,,,,322,8063,115,8,,200,200,200,1,
51,,,,,,313,8063,115,8,,175,175,175,1,
51,,,,,,304,8063,115,8,,150,150,150,1,
51,,,,,,295,8063,115,8,,125,125,125,1,
51,,,,,,331,8308,25,8,,225,225,225,1,
51,,,,,,322,8308,25,8,,200,200,200,1,
51,,,,,,313,8308,25,8,,175,175,175,1,
51,,,,,,304,8308,25,8,,150,150,150,1,
51,,,,,,295,8308,25,8,,125,125,125,1,
51,,,,,,331,8338,25,8,,225,225,225,1,
51,,,,,,322,8338,25,8,,200,200,200,1,
51,,,,,,313,8338,25,8,,175,175,175,1,
51,,,,,,304,8338,25,8,,150,150,150,1,
51,,,,,,295,8338,25,8,,125,125,125,1,
51,,,,,,331,8368,25,8,,225,225,225,1,
51,,,,,,322,8368,25,8,,200,200,200,1,
51,,,,,,313,8368,25,8,,175,175,175,1,
51,,,,,,304,8368,25,8,,150,150,150,1,
51,,,,,,295,8368,25,8,,125,125,125,1,
51,,,,,,331,8398,119,8,,225,225,225,1,
51,,,,,,322,8398,119,8,,200,200,200,1,
51,,,,,,313,8398,119,8,,175,175,175,1,
51,,,,,,304,8398,119,8,,150,150,150,1,
51,,,,,,295,8398,119,8,,125,125,125,1,
11,,,,,,51,8428,2,1386,,0,50,0,1,
14,,,,,,200,8489,1,1236,,0,50,0,1,
13,,,,,,200,8549,3,1236,,0,50,0,1,
14,,,,,,200,8611,1,1236,,0,50,0,1,
12,,,,,,200,8671,1,1236,,0,50,0,1,
12,,,,,,200,8674,1,1236,,0,50,0,1,
14,,,,,,200,8734,1,1236,,0,50,0,1,
13,,,,,,200,8794,3,1236,,0,50,0,1,
14,,,,,,200,8856,1,1236,,0,50,0,1,
11,,,,,,51,8916,3,1386,,0,50,0,1,
42,,,,,,,8428,491,,1,18,4,,1,
41,151,231,,,,191,8432,120,40,,18,1,57,1,0.263157894736842
41,151,231,,,,191,8554,120,40,,18,2,57,1,0.263157894736842
41,151,231,,,,191,8677,120,40,,18,3,57,1,0.263157894736842
41,151,231,,,,191,8799,120,40,,18,4,57,1,0.263157894736842
31,,,,,,51,8432,482,50,,255,255,255,1,18 of 20
32,,,,,,101,8432,482,50,,255,255,255,1,4 / 4
33,,,,,,151,8432,482,50,,250,250,100,1,A
39,,,,,,1,8432,1000,50,,255,255,255,1,sly_demo3
51,,,,,,331,8522,30,8,,225,225,225,1,
51,,,,,,322,8522,30,8,,200,200,200,1,
51,,,,,,313,8522,30,8,,175,175,175,1,
51,,,,,,304,8522,30,8,,150,150,150,1,
51,,,,,,295,8522,30,8,,125,125,125,1,
51,,,,,,331,8554,30,8,,225,225,225,1,
51,,,,,,322,8554,30,8,,200,200,200,1,
51,,,,,,313,8554,30,8,,175,175,175,1,
51,,,,,,304,8554,30,8,,150,150,150,1,
51,,,,,,295,8554,30,8,,125,125,125,1,
51,,,,,,331,8584,85,8,,225,225,225,1,
51,,,,,,322,8584,85,8,,200,200,200,1,
51,,,,,,313,8584,85,8,,175,175,175,1,
51,,,,,,304,8584,85,8,,150,150,150,1,
51,,,,,,295,8584,85,8,,125,125,125,1,
51,,,,,,331,8799,25,8,,225,225,225,1,
51,,,,,,322,8799,25,8,,200,200,200,1,
51,,,,,,313,8799,25,8,,175,175,175,1,
51,,,,,,304,8799,25,8,,150,150,150,1,
51,,,,,,295,8799,25,8,,125,125,125,1,
51,,,,,,331,8829,85,8,,225,225,225,1,
51,,,,,,322,8829,85,8,,200,200,200,1,
51,,,,,,313,8829,85,8,,175,175,175,1,
51,,,,,,304,8829,85,8,,150,150,150,1,
51,,,,,,295,8829,85,8,,125,125,125,1,
11,,,,,,51,8919,2,1386,,0,50,0,1,
14,,,,,,200,8980,1,1236,,0,50,0,1,
13,,,,,,200,9040,3,1236,,0,50,0,1,
14,,,,,,200,9102,1,1236,,0,50,0,1,
12,,,,,,200,9162,1,1236,,0,50,0,1,
12,,,,,,200,9165,1,1236,,0,50,0,1,
14,,,,,,200,9225,1,1236,,0,50,0,1,
13,,,,,,200,9285,3,1236,,0,50,0,1,
14,,,,,,200,9347,1,1236,,0,50,0,1,
11,,,,,,51,9407,3,1386,,0,50,0,1,
42,,,,,,,8919,491,,,19,4,,1,
41,151,231,,,,191,8923,120,40,,19,1,57,1,0.263157894736842
41,151,231,,,,191,9045,120,40,,19,2,57,1,0.263157894736842
41,151,231,,,,191,9168,120,40,,19,3,57,1,0.263157894736842
41,151,231,,,,191,9290,120,40,,19,4,57,1,0.263157894736842
31,,,,,,51,8923,482,50,,255,255,255,1,19 of 20
32,,,,,,101,8923,482,50,,255,255,255,1,4 / 4
33,,,,,,151,8923,482,50,,250,250,100,1,A
39,,,,,,1,8923,1000,50,,255,255,255,1,sly_demo3
51,,,,,,331,8923,55,8,,225,225,225,1,
51,,,,,,322,8923,55,8,,200,200,200,1,
51,,,,,,313,8923,55,8,,175,175,175,1,
51,,,,,,304,8923,55,8,,150,150,150,1,
51,,,,,,295,8923,55,8,,125,125,125,1,
51,,,,,,331,8983,25,8,,225,225,225,1,
51,,,,,,322,8983,25,8,,200,200,200,1,
51,,,,,,313,8983,25,8,,175,175,175,1,
51,,,,,,304,8983,25,8,,150,150,150,1,
51,,,,,,295,8983,25,8,,125,125,125,1,
51,,,,,,331,9013,117,8,,225,225,225,1,
51,,,,,,322,9013,117,8,,200,200,200,1,
51,,,,,,313,9013,117,8,,175,175,175,1,
51,,,,,,304,9013,117,8,,150,150,150,1,
51,,,,,,295,9013,117,8,,125,125,125,1,
51,,,,,,331,9135,148,8,,225,225,225,1,
51,,,,,,322,9135,148,8,,200,200,200,1,
51,,,,,,313,9135,148,8,,175,175,175,1,
51,,,,,,304,9135,148,8,,150,150,150,1,
51,,,,,,295,9135,148,8,,125,125,125,1,
51,,,,,,331,9320,30,8,,225,225,225,1,
51,,,,,,322,9320,30,8,,200,200,200,1,
51,,,,,,313,9320,30,8,,175,175,175,1,
51,,,,,,304,9320,30,8,,150,150,150,1,
51,,,,,,295,9320,30,8,,125,125,125,1,
51,,,,,,331,9350,55,8,,225,225,225,1,
51,,,,,,322,9350,55,8,,200,200,200,1,
51,,,,,,313,9350,55,8,,175,175,175,1,
51,,,,,,304,9350,55,8,,150,150,150,1,
51,,,,,,295,9350,55,8,,125,125,125,1,
11,,,,,,51,9410,2,1386,,0,50,0,1,
14,,,,,,200,9471,1,1236,,0,50,0,1,
13,,,,,,200,9531,3,1236,,0,50,0,1,
14,,,,,,200,9593,1,1236,,0,50,0,1,
12,,,,,,200,9653,1,1236,,0,50,0,1,
12,,,,,,200,9656,1,1236,,0,50,0,1,
14,,,,,,200,9716,1,1236,,0,50,0,1,
13,,,,,,200,9776,3,1236,,0,50,0,1,
14,,,,,,200,9838,1,1236,,0,50,0,1,
11,,,,,,51,9898,3,1386,,0,50,0,1,
42,,,,,,,9410,491,,,20,4,,1,
41,151,231,,,,191,9414,120,40,,20,1,57,1,0.263157894736842
41,151,231,,,,191,9536,120,40,,20,2,57,1,0.263157894736842
41,151,231,,,,191,9659,120,40,,20,3,57,1,0.263157894736842
41,151,231,,,,191,9781,120,40,,20,4,57,1,0.263157894736842
31,,,,,,51,9414,482,50,,255,255,255,1,20 of 20
32,,,,,,101,9414,482,50,,255,255,255,1,4 / 4
33,,,,,,151,9414,482,50,,250,250,100,1,A
39,,,,,,1,9414,1000,50,,255,255,255,1,sly_demo3
51,,,,,,331,9414,30,8,,225,225,225,1,
51,,,,,,322,9414,30,8,,200,200,200,1,
51,,,,,,313,9414,30,8,,175,175,175,1,
51,,,,,,304,9414,30,8,,150,150,150,1,
51,,,,,,295,9414,30,8,,125,125,125,1,
51,,,,,,331,9444,30,8,,225,225,225,1,
51,,,,,,322,9444,30,8,,200,200,200,1,
51,,,,,,313,9444,30,8,,175,175,175,1,
51,,,,,,304,9444,30,8,,150,150,150,1,
51,,,,,,295,9444,30,8,,125,125,125,1,
51,,,,,,331,9474,87,8,,225,225,225,1,
51,,,,,,322,9474,87,8,,200,200,200,1,
51,,,,,,313,9474,87,8,,175,175,175,1,
51,,,,,,304,9474,87,8,,150,150,150,1,
51,,,,,,295,9474,87,8,,125,125,125,1,
51,,,,,,331,9566,25,8,,225,225,225,1,
51,,,,,,322,9566,25,8,,200,200,200,1,
51,,,,,,313,9566,25,8,,175,175,175,1,
51,,,,,,304,9566,25,8,,150,150,150,1,
51,,,,,,295,9566,25,8,,125,125,125,1,
51,,,,,,331,9596,25,8,,225,225,225,1,
51,,,,,,322,9596,25,8,,200,200,200,1,
51,,,,,,313,9596,25,8,,175,175,175,1,
51,,,,,,304,9596,25,8,,150,150,150,1,
51,,,,,,295,9596,25,8,,125,125,125,1,
51,,,,,,331,9626,153,8,,225,225,225,1,
51,,,,,,322,9626,153,8,,200,200,200,1,
51,,,,,,313,9626,153,8,,175,175,175,1,
51,,,,,,304,9626,153,8,,150,150,150,1,
51,,,,,,295,9626,153,8,,125,125,125,1,
51,,,,,,331,9871,25,8,,225,225,225,1,
51,,,,,,322,9871,25,8,,200,200,200,1,
51,,,,,,313,9871,25,8,,175,175,175,1,
51,,,,,,304,9871,25,8,,150,150,150,1,
51,,,,,,295,9871,25,8,,125,125,125,1,
11,,,,,,50,78,3,1386,,,,,1,
21,,,,,,350,83,9820,3,,0,0,0,1,
21,,,,,,400,83,9820,3,,0,0,0,1,
21,,,,,,450,83,9820,3,,0,0,0,1,
21,,,,,,500,83,9820,3,,0,0,0,1,
21,,,,,,550,83,9820,3,,0,0,0,1,
21,,,,,,825,83,9820,3,,0,0,255,1,
21,,,,,,875,83,9820,3,,0,0,255,1,
21,,,,,,925,83,9820,3,,0,0,255,1,
21,,,,,,975,83,9820,3,,0,0,255,1,
21,,,,,,1025,83,9820,3,,0,0,255,1,
30,,,,,,1,10,,,,,,,1,Title
30,,,,,,51,10,,,,,,,1,Bar
30,,,,,,101,10,,,,,,,1,Time  
30,,,,,,151,10,,,,,,,1,Key
30,,,,,,201,10,,,,,,,1,Tempo
30,,,,,,276,10,,,,,,,1,Vol
30,,,,,,339,10,,,,,,,1,F
30,,,,,,389,10,,,,,,,1,D
30,,,,,,439,10,,,,,,,1,B
30,,,,,,489,10,,,,,,,1,G
30,,,,,,539,10,,,,,,,1,E
30,,,,,,589,10,,,,,,,1,
30,,,,,,814,10,,,,,,,1,A
30,,,,,,864,10,,,,,,,1,F
30,,,,,,914,10,,,,,,,1,D
30,,,,,,964,10,,,,,,,1,B
30,,,,,,1014,10,,,,,,,1,G
52,,,,,,651,2050,23,1,,217,217,217,3,
61,,,,,,601,2048,27,1,,0,0,0,1,
61,,,,,,651,2048,27,1,,0,0,0,1,
52,,,,,,601,2097,6,1,,217,217,217,3,
61,,,,,,601,2078,27,1,,0,0,0,1,
52,,,,,,550,2110,23,3,,217,217,217,3,
52,,,,,,601,2157,6,1,,217,217,217,3,
61,,,,,,601,2138,27,1,,0,0,0,1,
52,,,,,,651,2172,23,1,,217,217,217,3,
61,,,,,,601,2170,27,1,,0,0,0,1,
61,,,,,,651,2170,27,1,,0,0,0,1,
52,,,,,,601,2219,6,1,,217,217,217,3,
61,,,,,,601,2200,27,1,,0,0,0,1,
52,,,,,,550,2232,23,3,,217,217,217,3,
52,,,,,,601,2279,6,1,,217,217,217,3,
61,,,,,,601,2260,27,1,,0,0,0,1,
52,,,,,,651,2295,23,1,,217,217,217,3,
61,,,,,,601,2293,27,1,,0,0,0,1,
61,,,,,,651,2293,27,1,,0,0,0,1,
52,,,,,,601,2342,6,1,,217,217,217,3,
61,,,,,,601,2323,27,1,,0,0,0,1,
52,,,,,,550,2355,23,3,,217,217,217,3,
52,,,,,,601,2402,6,1,,217,217,217,3,
61,,,,,,601,2383,27,1,,0,0,0,1,
52,,,,,,651,2417,23,1,,217,217,217,3,
61,,,,,,601,2415,27,1,,0,0,0,1,
61,,,,,,651,2415,27,1,,0,0,0,1,
52,,,,,,601,2464,6,1,,217,217,217,3,
61,,,,,,601,2445,27,1,,0,0,0,1,
52,,,,,,550,2477,23,3,,217,217,217,3,
52,,,,,,601,2524,6,1,,217,217,217,3,
61,,,,,,601,2505,27,1,,0,0,0,1,
52,,,,,,1025,2558,463,3,,217,217,217,3,
61,,,,,,601,2539,27,1,,0,0,0,1,
61,,,,,,651,2539,27,1,,0,0,0,1,
52,,,,,,601,2588,6,1,,217,217,217,3,
61,,,,,,601,2569,27,1,,0,0,0,1,
52,,,,,,550,2601,23,3,,217,217,217,3,
52,,,,,,601,2648,6,1,,217,217,217,3,
61,,,,,,601,2629,27,1,,0,0,0,1,
61,,,,,,601,2661,27,1,,0,0,0,1,
61,,,,,,651,2661,27,1,,0,0,0,1,
52,,,,,,601,2710,6,1,,217,217,217,3,
61,,,,,,601,2691,27,1,,0,0,0,1,
52,,,,,,550,2723,23,3,,217,217,217,3,
52,,,,,,601,2770,6,1,,217,217,217,3,
61,,,,,,601,2751,27,1,,0,0,0,1,
61,,,,,,601,2784,27,1,,0,0,0,1,
61,,,,,,651,2784,27,1,,0,0,0,1,
52,,,,,,601,2833,6,1,,217,217,217,3,
61,,,,,,601,2814,27,1,,0,0,0,1,
52,,,,,,550,2846,23,3,,217,217,217,3,
52,,,,,,601,2893,6,1,,217,217,217,3,
61,,,,,,601,2874,27,1,,0,0,0,1,
61,,,,,,601,2906,27,1,,0,0,0,1,
61,,,,,,651,2906,27,1,,0,0,0,1,
52,,,,,,601,2955,6,1,,217,217,217,3,
61,,,,,,601,2936,27,1,,0,0,0,1,
52,,,,,,550,2968,23,3,,217,217,217,3,
52,,,,,,601,3015,6,1,,217,217,217,3,
61,,,,,,601,2996,27,1,,0,0,0,1,
52,,,,,,701,3049,6,1,,217,217,217,3,
61,,,,,,601,3030,27,1,,0,0,0,1,
61,,,,,,651,3030,27,1,,0,0,0,1,
61,,,,,,701,3030,27,1,,0,0,0,1,
52,,,,,,601,3079,6,1,,217,217,217,3,
61,,,,,,601,3060,27,1,,0,0,0,1,
52,,,,,,601,3139,6,1,,217,217,217,3,
61,,,,,,601,3120,27,1,,0,0,0,1,
52,,,,,,701,3171,6,1,,217,217,217,3,
61,,,,,,601,3152,27,1,,0,0,0,1,
61,,,,,,651,3152,27,1,,0,0,0,1,
61,,,,,,701,3152,27,1,,0,0,0,1,
52,,,,,,601,3201,6,1,,217,217,217,3,
61,,,,,,601,3182,27,1,,0,0,0,1,
52,,,,,,601,3261,6,1,,217,217,217,3,
61,,,,,,601,3242,27,1,,0,0,0,1,
52,,,,,,701,3294,6,1,,217,217,217,3,
61,,,,,,601,3275,27,1,,0,0,0,1,
61,,,,,,651,3275,27,1,,0,0,0,1,
61,,,,,,701,3275,27,1,,0,0,0,1,
52,,,,,,601,3324,6,1,,217,217,217,3,
61,,,,,,601,3305,27,1,,0,0,0,1,
52,,,,,,601,3384,6,1,,217,217,217,3,
61,,,,,,601,3365,27,1,,0,0,0,1,
52,,,,,,701,3416,6,1,,217,217,217,3,
61,,,,,,601,3397,27,1,,0,0,0,1,
61,,,,,,651,3397,27,1,,0,0,0,1,
61,,,,,,701,3397,27,1,,0,0,0,1,
52,,,,,,601,3446,6,1,,217,217,217,3,
61,,,,,,601,3427,27,1,,0,0,0,1,
52,,,,,,601,3506,6,1,,217,217,217,3,
61,,,,,,601,3487,27,1,,0,0,0,1,
61,,,,,,1076,3521,484,1,,0,0,255,1,
52,,,,,,651,3523,23,1,,217,217,217,3,
61,,,,,,601,3521,27,1,,0,0,0,1,
61,,,,,,651,3521,27,1,,0,0,0,1,
52,,,,,,651,3645,23,1,,217,217,217,3,
61,,,,,,601,3643,27,1,,0,0,0,1,
61,,,,,,651,3643,27,1,,0,0,0,1,
52,,,,,,651,3768,23,1,,217,217,217,3,
61,,,,,,601,3766,27,1,,0,0,0,1,
61,,,,,,651,3766,27,1,,0,0,0,1,
52,,,,,,550,3890,177,3,,217,217,217,3,
52,,,,,,701,3907,6,1,,217,217,217,3,
61,,,,,,601,3888,27,1,,0,0,0,1,
61,,,,,,651,3888,27,1,,0,0,0,1,
61,,,,,,701,3888,27,1,,0,0,0,1,
52,,,,,,651,3920,23,1,,217,217,217,3,
61,,,,,,601,3918,27,1,,0,0,0,1,
61,,,,,,651,3918,27,1,,0,0,0,1,
52,,,,,,651,3980,23,1,,217,217,217,3,
61,,,,,,601,3978,27,1,,0,0,0,1,
61,,,,,,651,3978,27,1,,0,0,0,1,
52,,,,,,601,4091,158,1,,217,217,217,3,
61,,,,,,601,4072,179,1,,0,0,0,1,
61,,,,,,601,4379,27,1,,0,0,0,1,
52,,,,,,651,4411,83,1,,217,217,217,3,
61,,,,,,601,4409,87,1,,0,0,0,1,
61,,,,,,651,4409,87,1,,0,0,0,1,
52,,,,,,550,4627,23,3,,217,217,217,3,
52,,,,,,550,4657,53,3,,217,217,217,3,
52,,,,,,601,4734,129,1,,217,217,217,3,
61,,,,,,601,4715,150,1,,0,0,0,1,
61,,,,,,601,4870,27,1,,0,0,0,1,
52,,,,,,651,4902,83,1,,217,217,217,3,
61,,,,,,601,4900,87,1,,0,0,0,1,
61,,,,,,651,4900,87,1,,0,0,0,1,
52,,,,,,550,5118,53,3,,217,217,217,3,
52,,,,,,550,5178,23,3,,217,217,217,3,
52,,,,,,601,5225,129,1,,217,217,217,3,
61,,,,,,601,5206,150,1,,0,0,0,1,
61,,,,,,601,5361,27,1,,0,0,0,1,
52,,,,,,651,5393,83,1,,217,217,217,3,
61,,,,,,601,5391,87,1,,0,0,0,1,
61,,,,,,651,5391,87,1,,0,0,0,1,
52,,,,,,550,5609,23,3,,217,217,217,3,
52,,,,,,550,5639,83,3,,217,217,217,3,
52,,,,,,601,5749,66,1,,217,217,217,3,
61,,,,,,601,5730,87,1,,0,0,0,1,
61,,,,,,601,5820,119,1,,0,0,0,1,
52,,,,,,651,5944,87,1,,217,217,217,3,
61,,,,,,601,5942,91,1,,0,0,0,1,
61,,,,,,651,5942,91,1,,0,0,0,1,
52,,,,,,550,6038,115,3,,217,217,217,3,
52,,,,,,601,6177,159,1,,217,217,217,3,
61,,,,,,601,6158,180,1,,0,0,0,1,
61,,,,,,601,6343,27,1,,0,0,0,1,
52,,,,,,651,6375,83,1,,217,217,217,3,
61,,,,,,601,6373,87,1,,0,0,0,1,
61,,,,,,651,6373,87,1,,0,0,0,1,
52,,,,,,601,6608,96,1,,217,217,217,3,
61,,,,,,601,6589,117,1,,0,0,0,1,
52,,,,,,651,6714,113,1,,217,217,217,3,
61,,,,,,601,6712,117,1,,0,0,0,1,
61,,,,,,651,6712,117,1,,0,0,0,1,
61,,,,,,601,6864,57,1,,0,0,0,1,
52,,,,,,651,6926,23,1,,217,217,217,3,
61,,,,,,601,6924,27,1,,0,0,0,1,
61,,,,,,651,6924,27,1,,0,0,0,1,
52,,,,,,701,6977,36,1,,217,217,217,3,
61,,,,,,601,6958,57,1,,0,0,0,1,
61,,,,,,651,6958,57,1,,0,0,0,1,
61,,,,,,701,6958,57,1,,0,0,0,1,
52,,,,,,701,7037,6,1,,217,217,217,3,
61,,,,,,601,7018,27,1,,0,0,0,1,
61,,,,,,651,7018,27,1,,0,0,0,1,
61,,,,,,701,7018,27,1,,0,0,0,1,
52,,,,,,651,7050,85,1,,217,217,217,3,
61,,,,,,601,7048,89,1,,0,0,0,1,
61,,,,,,651,7048,89,1,,0,0,0,1,
52,,,,,,701,7159,36,1,,217,217,217,3,
61,,,,,,601,7140,57,1,,0,0,0,1,
61,,,,,,651,7140,57,1,,0,0,0,1,
61,,,,,,701,7140,57,1,,0,0,0,1,
52,,,,,,701,7374,6,1,,217,217,217,3,
61,,,,,,601,7355,27,1,,0,0,0,1,
61,,,,,,651,7355,27,1,,0,0,0,1,
61,,,,,,701,7355,27,1,,0,0,0,1,
52,,,,,,701,7404,6,1,,217,217,217,3,
61,,,,,,601,7385,27,1,,0,0,0,1,
61,,,,,,651,7385,27,1,,0,0,0,1,
61,,,,,,701,7385,27,1,,0,0,0,1,
52,,,,,,701,7434,6,1,,217,217,217,3,
61,,,,,,601,7415,27,1,,0,0,0,1,
61,,,,,,651,7415,27,1,,0,0,0,1,
61,,,,,,701,7415,27,1,,0,0,0,1,
61,,,,,,601,7449,27,1,,0,0,0,1,
52,,,,,,651,7481,23,1,,217,217,217,3,
61,,,,,,601,7479,27,1,,0,0,0,1,
61,,,,,,651,7479,27,1,,0,0,0,1,
61,,,,,,601,7509,119,1,,0,0,0,1,
52,,,,,,601,7650,159,1,,217,217,217,3,
61,,,,,,601,7631,180,1,,0,0,0,1,
52,,,,,,550,7942,113,3,,217,217,217,3,
52,,,,,,601,8081,96,1,,217,217,217,3,
61,,,,,,601,8062,117,1,,0,0,0,1,
52,,,,,,550,8339,23,3,,217,217,217,3,
52,,,,,,550,8369,23,3,,217,217,217,3,
52,,,,,,550,8399,117,3,,217,217,217,3,
52,,,,,,550,8523,23,3,,217,217,217,3,
52,,,,,,601,8602,66,1,,217,217,217,3,
61,,,,,,601,8583,87,1,,0,0,0,1,
52,,,,,,601,8817,6,1,,217,217,217,3,
61,,,,,,601,8798,27,1,,0,0,0,1,
52,,,,,,601,8847,66,1,,217,217,217,3,
61,,,,,,601,8828,87,1,,0,0,0,1,
52,,,,,,701,8941,36,1,,217,217,217,3,
61,,,,,,601,8922,57,1,,0,0,0,1,
61,,,,,,651,8922,57,1,,0,0,0,1,
61,,,,,,701,8922,57,1,,0,0,0,1,
52,,,,,,701,9001,6,1,,217,217,217,3,
61,,,,,,601,8982,27,1,,0,0,0,1,
61,,,,,,651,8982,27,1,,0,0,0,1,
61,,,,,,701,8982,27,1,,0,0,0,1,
52,,,,,,651,9014,115,1,,217,217,217,3,
61,,,,,,601,9012,119,1,,0,0,0,1,
61,,,,,,651,9012,119,1,,0,0,0,1,
52,,,,,,701,9153,129,1,,217,217,217,3,
61,,,,,,601,9134,150,1,,0,0,0,1,
61,,,,,,651,9134,150,1,,0,0,0,1,
61,,,,,,701,9134,150,1,,0,0,0,1,
61,,,,,,601,9319,27,1,,0,0,0,1,
61,,,,,,651,9319,27,1,,0,0,0,1,
61,,,,,,701,9319,27,1,,0,0,0,1,
52,,,,,,701,9368,36,1,,217,217,217,3,
61,,,,,,601,9349,57,1,,0,0,0,1,
61,,,,,,651,9349,57,1,,0,0,0,1,
61,,,,,,701,9349,57,1,,0,0,0,1,
61,,,,,,601,9413,27,1,,0,0,0,1,
52,,,,,,651,9445,23,1,,217,217,217,3,
61,,,,,,601,9443,27,1,,0,0,0,1,
61,,,,,,651,9443,27,1,,0,0,0,1,
61,,,,,,601,9473,89,1,,0,0,0,1,
61,,,,,,601,9565,27,1,,0,0,0,1,
52,,,,,,651,9597,23,1,,217,217,217,3,
61,,,,,,601,9595,27,1,,0,0,0,1,
61,,,,,,651,9595,27,1,,0,0,0,1,
61,,,,,,601,9625,150,1,,0,0,0,1,
52,,,,,,651,9872,23,1,,217,217,217,3,
61,,,,,,601,9870,27,1,,0,0,0,1,
61,,,,,,651,9870,27,1,,0,0,0,1,
61,,,,,,601,9,2,1,,0,0,0,1,
61,,,,,,601,2078,27,1,,0,0,0,1,
61,,,,,,601,2138,27,1,,0,0,0,1,
61,,,,,,601,2200,27,1,,0,0,0,1,
61,,,,,,601,2260,27,1,,0,0,0,1,
61,,,,,,601,2323,27,1,,0,0,0,1,
61,,,,,,601,2383,27,1,,0,0,0,1,
61,,,,,,601,2445,27,1,,0,0,0,1,
61,,,,,,601,2505,27,1,,0,0,0,1,
61,,,,,,601,2569,27,1,,0,0,0,1,
61,,,,,,601,2629,27,1,,0,0,0,1,
61,,,,,,601,2691,27,1,,0,0,0,1,
61,,,,,,601,2751,27,1,,0,0,0,1,
61,,,,,,601,2814,27,1,,0,0,0,1,
61,,,,,,601,2874,27,1,,0,0,0,1,
61,,,,,,601,2936,27,1,,0,0,0,1,
61,,,,,,601,2996,27,1,,0,0,0,1,
61,,,,,,601,3060,27,1,,0,0,0,1,
61,,,,,,601,3120,27,1,,0,0,0,1,
61,,,,,,601,3182,27,1,,0,0,0,1,
61,,,,,,601,3242,27,1,,0,0,0,1,
61,,,,,,601,3305,27,1,,0,0,0,1,
61,,,,,,601,3365,27,1,,0,0,0,1,
61,,,,,,601,3427,27,1,,0,0,0,1,
61,,,,,,601,3487,27,1,,0,0,0,1,
61,,,,,,601,4072,179,1,,0,0,0,1,
61,,,,,,601,4715,150,1,,0,0,0,1,
61,,,,,,601,5206,150,1,,0,0,0,1,
61,,,,,,601,5730,87,1,,0,0,0,1,
61,,,,,,601,6158,180,1,,0,0,0,1,
61,,,,,,601,6589,117,1,,0,0,0,1,
61,,,,,,601,7631,180,1,,0,0,0,1,
61,,,,,,601,8062,117,1,,0,0,0,1,
61,,,,,,601,8583,87,1,,0,0,0,1,
61,,,,,,601,8798,27,1,,0,0,0,1,
61,,,,,,601,8828,87,1,,0,0,0,1,
