channel,rise_fall,sharp_flat,fingering/chord,lyrics,ipad_color(105),ipad_rows,ipad_col(107),length(109),height(110),flip_view,Bar No(40),Beats per Bar(40),tempo (40),Z-level,Content
13,,,,,,200,15177,3,1236,,0,0,255,1,
11,,,,,,51,15299,3,1386,,0,0,0,1,
42,,,,,,,14811,491,,,31,4,,1,
41,151,231,,,,191,14815,120,40,,31,1,68,1,0.220588235294118
41,151,231,,,,191,14937,120,40,,31,2,68,1,0.220588235294118
41,151,231,,,,191,15060,120,40,,31,3,68,1,0.220588235294118
41,151,231,,,,191,15182,120,40,,31,4,68,1,0.220588235294118
31,,,,,,51,14815,482,50,,255,255,255,1,31 of 71
32,,,,,,101,14815,482,50,,255,255,255,1,4 / 4
33,,,,,,151,14815,482,50,,250,200,250,1,F
39,,,,,,1,14815,1000,50,,255,255,255,1, Song Title 
51,,,,,,331,14815,177,8,,225,225,225,1,
51,,,,,,322,14815,177,8,,200,200,200,1,
51,,,,,,313,14815,177,8,,175,175,175,1,
51,,,,,,304,14815,177,8,,150,150,150,1,
51,,,,,,295,14815,177,8,,125,125,125,1,
51,,,,,,286,14815,177,8,,100,100,100,1,
51,,,,,,331,14997,60,8,,225,225,225,1,
51,,,,,,322,14997,60,8,,200,200,200,1,
51,,,,,,313,14997,60,8,,175,175,175,1,
51,,,,,,304,14997,60,8,,150,150,150,1,
51,,,,,,295,14997,60,8,,125,125,125,1,
51,,,,,,286,14997,60,8,,100,100,100,1,
51,,,,,,331,15060,115,8,,225,225,225,1,
51,,,,,,322,15060,115,8,,200,200,200,1,
51,,,,,,313,15060,115,8,,175,175,175,1,
51,,,,,,304,15060,115,8,,150,150,150,1,
51,,,,,,295,15060,115,8,,125,125,125,1,
51,,,,,,286,15060,115,8,,100,100,100,1,
51,,,,,,331,15182,55,8,,225,225,225,1,
51,,,,,,322,15182,55,8,,200,200,200,1,
51,,,,,,313,15182,55,8,,175,175,175,1,
51,,,,,,304,15182,55,8,,150,150,150,1,
51,,,,,,295,15182,55,8,,125,125,125,1,
51,,,,,,286,15182,55,8,,100,100,100,1,
51,,,,,,277,15182,55,8,,75,75,75,1,
51,,,,,,331,15242,55,8,,225,225,225,1,
51,,,,,,322,15242,55,8,,200,200,200,1,
51,,,,,,313,15242,55,8,,175,175,175,1,
51,,,,,,304,15242,55,8,,150,150,150,1,
51,,,,,,295,15242,55,8,,125,125,125,1,
51,,,,,,286,15242,55,8,,100,100,100,1,
51,,,,,,277,15242,55,8,,75,75,75,1,
11,,,,,,51,15302,2,1386,,0,0,0,1,
13,,,,,,200,15423,3,1236,,0,0,255,1,
12,,,,,,200,15545,1,1236,,0,0,255,1,
12,,,,,,200,15548,1,1236,,0,0,255,1,
13,,,,,,200,15668,3,1236,,0,0,255,1,
11,,,,,,51,15790,3,1386,,0,0,0,1,
42,,,,,,,15302,491,,,32,4,,1,
41,151,231,,,,191,15306,120,40,,32,1,72,1,0.208333333333333
41,151,231,,,,191,15428,120,40,,32,2,72,1,0.208333333333333
41,151,231,,,,191,15551,120,40,,32,3,72,1,0.208333333333333
41,151,231,,,,191,15673,120,40,,32,4,72,1,0.208333333333333
31,,,,,,51,15306,482,50,,255,255,255,1,32 of 71
32,,,,,,101,15306,482,50,,255,255,255,1,4 / 4
33,,,,,,151,15306,482,50,,250,200,250,1,F
39,,,,,,1,15306,1000,50,,255,255,255,1, Song Title 
51,,,,,,331,15306,177,8,,225,225,225,1,
51,,,,,,322,15306,177,8,,200,200,200,1,
51,,,,,,313,15306,177,8,,175,175,175,1,
51,,,,,,304,15306,177,8,,150,150,150,1,
51,,,,,,295,15306,177,8,,125,125,125,1,
51,,,,,,286,15306,177,8,,100,100,100,1,
51,,,,,,277,15306,177,8,,75,75,75,1,
51,,,,,,268,15306,177,8,,50,50,50,1,
51,,,,,,331,15488,60,8,,225,225,225,1,
51,,,,,,322,15488,60,8,,200,200,200,1,
51,,,,,,313,15488,60,8,,175,175,175,1,
51,,,,,,304,15488,60,8,,150,150,150,1,
51,,,,,,295,15488,60,8,,125,125,125,1,
51,,,,,,286,15488,60,8,,100,100,100,1,
51,,,,,,277,15488,60,8,,75,75,75,1,
51,,,,,,268,15488,60,8,,50,50,50,1,
51,,,,,,331,15551,55,8,,225,225,225,1,
51,,,,,,322,15551,55,8,,200,200,200,1,
51,,,,,,313,15551,55,8,,175,175,175,1,
51,,,,,,304,15551,55,8,,150,150,150,1,
51,,,,,,295,15551,55,8,,125,125,125,1,
51,,,,,,286,15551,55,8,,100,100,100,1,
51,,,,,,277,15551,55,8,,75,75,75,1,
51,,,,,,268,15551,55,8,,50,50,50,1,
51,,,,,,331,15611,55,8,,225,225,225,1,
51,,,,,,322,15611,55,8,,200,200,200,1,
51,,,,,,313,15611,55,8,,175,175,175,1,
51,,,,,,304,15611,55,8,,150,150,150,1,
51,,,,,,295,15611,55,8,,125,125,125,1,
51,,,,,,286,15611,55,8,,100,100,100,1,
51,,,,,,277,15611,55,8,,75,75,75,1,
51,,,,,,268,15611,55,8,,50,50,50,1,
51,,,,,,331,15673,55,8,,225,225,225,1,
51,,,,,,322,15673,55,8,,200,200,200,1,
51,,,,,,313,15673,55,8,,175,175,175,1,
51,,,,,,304,15673,55,8,,150,150,150,1,
51,,,,,,295,15673,55,8,,125,125,125,1,
51,,,,,,286,15673,55,8,,100,100,100,1,
51,,,,,,277,15673,55,8,,75,75,75,1,
51,,,,,,268,15673,55,8,,50,50,50,1,
51,,,,,,331,15733,55,8,,225,225,225,1,
51,,,,,,322,15733,55,8,,200,200,200,1,
51,,,,,,313,15733,55,8,,175,175,175,1,
51,,,,,,304,15733,55,8,,150,150,150,1,
51,,,,,,295,15733,55,8,,125,125,125,1,
51,,,,,,286,15733,55,8,,100,100,100,1,
51,,,,,,277,15733,55,8,,75,75,75,1,
51,,,,,,268,15733,55,8,,50,50,50,1,
71,,,,,,539,15769,18,8,,255,255,80,3,
11,,,,,,51,15793,2,1386,,0,0,0,1,
13,,,,,,200,15914,3,1236,,0,0,255,1,
12,,,,,,200,16036,1,1236,,0,0,255,1,
12,,,,,,200,16039,1,1236,,0,0,255,1,
13,,,,,,200,16159,3,1236,,0,0,255,1,
11,,,,,,51,16281,3,1386,,0,0,0,1,
42,,,,,,,15793,491,,1,33,4,,1,
41,151,231,,,,191,15797,120,40,,33,1,72,1,0.208333333333333
41,151,231,,,,191,15919,120,40,,33,2,72,1,0.208333333333333
41,151,231,,,,191,16042,120,40,,33,3,72,1,0.208333333333333
41,151,231,,,,191,16164,120,40,,33,4,72,1,0.208333333333333
31,,,,,,51,15797,482,50,,255,255,255,1,33 of 71
32,,,,,,101,15797,482,50,,255,255,255,1,4 / 4
33,,,,,,151,15797,482,50,,250,200,250,1,F
39,,,,,,1,15797,1000,50,,255,255,255,1, Song Title 
51,,,,,,331,15797,55,8,,225,225,225,1,
51,,,,,,322,15797,55,8,,200,200,200,1,
51,,,,,,313,15797,55,8,,175,175,175,1,
51,,,,,,304,15797,55,8,,150,150,150,1,
51,,,,,,295,15797,55,8,,125,125,125,1,
51,,,,,,286,15797,55,8,,100,100,100,1,
51,,,,,,277,15797,55,8,,75,75,75,1,
51,,,,,,268,15797,55,8,,50,50,50,1,
51,,,,,,331,15857,55,8,,225,225,225,1,
51,,,,,,322,15857,55,8,,200,200,200,1,
51,,,,,,313,15857,55,8,,175,175,175,1,
51,,,,,,304,15857,55,8,,150,150,150,1,
51,,,,,,295,15857,55,8,,125,125,125,1,
51,,,,,,286,15857,55,8,,100,100,100,1,
51,,,,,,277,15857,55,8,,75,75,75,1,
51,,,,,,268,15857,55,8,,50,50,50,1,
51,,,,,,331,15919,55,8,,225,225,225,1,
51,,,,,,322,15919,55,8,,200,200,200,1,
51,,,,,,313,15919,55,8,,175,175,175,1,
51,,,,,,304,15919,55,8,,150,150,150,1,
51,,,,,,295,15919,55,8,,125,125,125,1,
51,,,,,,286,15919,55,8,,100,100,100,1,
51,,,,,,277,15919,55,8,,75,75,75,1,
51,,,,,,268,15919,55,8,,50,50,50,1,
51,,,,,,331,15979,118,8,,225,225,225,1,
51,,,,,,322,15979,118,8,,200,200,200,1,
51,,,,,,313,15979,118,8,,175,175,175,1,
51,,,,,,304,15979,118,8,,150,150,150,1,
51,,,,,,295,15979,118,8,,125,125,125,1,
51,,,,,,286,15979,118,8,,100,100,100,1,
51,,,,,,277,15979,118,8,,75,75,75,1,
51,,,,,,268,15979,118,8,,50,50,50,1,
51,,,,,,331,16102,55,8,,225,225,225,1,
51,,,,,,322,16102,55,8,,200,200,200,1,
51,,,,,,313,16102,55,8,,175,175,175,1,
51,,,,,,304,16102,55,8,,150,150,150,1,
51,,,,,,295,16102,55,8,,125,125,125,1,
51,,,,,,286,16102,55,8,,100,100,100,1,
51,,,,,,277,16102,55,8,,75,75,75,1,
51,,,,,,268,16102,55,8,,50,50,50,1,
51,,,,,,331,16164,60,8,,225,225,225,1,
51,,,,,,322,16164,60,8,,200,200,200,1,
51,,,,,,313,16164,60,8,,175,175,175,1,
51,,,,,,304,16164,60,8,,150,150,150,1,
51,,,,,,295,16164,60,8,,125,125,125,1,
51,,,,,,286,16164,60,8,,100,100,100,1,
51,,,,,,277,16164,60,8,,75,75,75,1,
51,,,,,,268,16164,60,8,,50,50,50,1,
71,,,,,,714,16200,18,8,,255,255,80,3,
51,,,,,,331,16224,55,8,,225,225,225,1,
51,,,,,,322,16224,55,8,,200,200,200,1,
51,,,,,,313,16224,55,8,,175,175,175,1,
51,,,,,,304,16224,55,8,,150,150,150,1,
51,,,,,,295,16224,55,8,,125,125,125,1,
51,,,,,,286,16224,55,8,,100,100,100,1,
51,,,,,,277,16224,55,8,,75,75,75,1,
51,,,,,,268,16224,55,8,,50,50,50,1,
11,,,,,,51,16284,2,1386,,0,0,0,1,
13,,,,,,200,16405,3,1236,,0,0,255,1,
12,,,,,,200,16527,1,1236,,0,0,255,1,
12,,,,,,200,16530,1,1236,,0,0,255,1,
13,,,,,,200,16650,3,1236,,0,0,255,1,
11,,,,,,51,16772,3,1386,,0,0,0,1,
42,,,,,,,16284,491,,,34,4,,1,
41,151,231,,,,191,16288,120,40,,34,1,86,1,0.174418604651163
41,151,231,,,,191,16410,120,40,,34,2,86,1,0.174418604651163
41,151,231,,,,191,16533,120,40,,34,3,86,1,0.174418604651163
41,151,231,,,,191,16655,120,40,,34,4,86,1,0.174418604651163
31,,,,,,51,16288,482,50,,255,255,255,1,34 of 71
32,,,,,,101,16288,482,50,,255,255,255,1,4 / 4
33,,,,,,151,16288,482,50,,250,200,250,1,F
39,,,,,,1,16288,1000,50,,255,255,255,1, Song Title 
51,,,,,,331,16288,105,8,,225,225,225,1,
51,,,,,,322,16288,105,8,,200,200,200,1,
51,,,,,,313,16288,105,8,,175,175,175,1,
51,,,,,,304,16288,105,8,,150,150,150,1,
51,,,,,,295,16288,105,8,,125,125,125,1,
51,,,,,,286,16288,105,8,,100,100,100,1,
51,,,,,,277,16288,105,8,,75,75,75,1,
51,,,,,,268,16288,105,8,,50,50,50,1,
51,,,,,,331,16393,10,8,,225,225,225,1,
51,,,,,,322,16393,10,8,,200,200,200,1,
51,,,,,,313,16393,10,8,,175,175,175,1,
51,,,,,,331,16410,178,8,,225,225,225,1,
51,,,,,,322,16410,178,8,,200,200,200,1,
51,,,,,,313,16410,178,8,,175,175,175,1,
51,,,,,,331,16593,117,8,,225,225,225,1,
51,,,,,,322,16593,117,8,,200,200,200,1,
51,,,,,,313,16593,117,8,,175,175,175,1,
51,,,,,,331,16715,55,8,,225,225,225,1,
51,,,,,,322,16715,55,8,,200,200,200,1,
51,,,,,,313,16715,55,8,,175,175,175,1,
11,,,,,,51,16775,2,1386,,0,0,0,1,
13,,,,,,200,16896,3,1236,,0,0,255,1,
12,,,,,,200,17018,1,1236,,0,0,255,1,
12,,,,,,200,17021,1,1236,,0,0,255,1,
13,,,,,,200,17141,3,1236,,0,0,255,1,
11,,,,,,51,17263,3,1386,,0,0,0,1,
42,,,,,,,16775,491,,,35,4,,1,
41,151,231,,,,191,16779,120,40,,35,1,86,1,0.174418604651163
41,151,231,,,,191,16901,120,40,,35,2,86,1,0.174418604651163
41,151,231,,,,191,17024,120,40,,35,3,86,1,0.174418604651163
41,151,231,,,,191,17146,120,40,,35,4,86,1,0.174418604651163
31,,,,,,51,16779,482,50,,255,255,255,1,35 of 71
32,,,,,,101,16779,482,50,,255,255,255,1,4 / 4
33,,,,,,151,16779,482,50,,250,200,250,1,F
39,,,,,,1,16779,1000,50,,255,255,255,1, Song Title 
51,,,,,,331,16779,105,8,,225,225,225,1,
51,,,,,,322,16779,105,8,,200,200,200,1,
51,,,,,,313,16779,105,8,,175,175,175,1,
51,,,,,,304,16779,105,8,,150,150,150,1,
51,,,,,,295,16779,105,8,,125,125,125,1,
51,,,,,,286,16779,105,8,,100,100,100,1,
51,,,,,,277,16779,105,8,,75,75,75,1,
51,,,,,,268,16779,105,8,,50,50,50,1,
51,,,,,,331,16884,10,8,,225,225,225,1,
51,,,,,,322,16884,10,8,,200,200,200,1,
51,,,,,,313,16884,10,8,,175,175,175,1,
51,,,,,,331,16901,178,8,,225,225,225,1,
51,,,,,,322,16901,178,8,,200,200,200,1,
51,,,,,,313,16901,178,8,,175,175,175,1,
51,,,,,,331,17084,117,8,,225,225,225,1,
51,,,,,,322,17084,117,8,,200,200,200,1,
51,,,,,,313,17084,117,8,,175,175,175,1,
51,,,,,,331,17206,55,8,,225,225,225,1,
51,,,,,,322,17206,55,8,,200,200,200,1,
51,,,,,,313,17206,55,8,,175,175,175,1,
11,,,,,,51,17266,2,1386,,0,0,0,1,
13,,,,,,200,17387,3,1236,,0,0,255,1,
12,,,,,,200,17509,1,1236,,0,0,255,1,
12,,,,,,200,17512,1,1236,,0,0,255,1,
13,,,,,,200,17632,3,1236,,0,0,255,1,
11,,,,,,51,17754,3,1386,,0,0,0,1,
42,,,,,,,17266,491,,1,36,4,,1,
41,151,231,,,,191,17270,120,40,,36,1,86,1,0.174418604651163
41,151,231,,,,191,17392,120,40,,36,2,86,1,0.174418604651163
41,151,231,,,,191,17515,120,40,,36,3,86,1,0.174418604651163
41,151,231,,,,191,17637,120,40,,36,4,86,1,0.174418604651163
31,,,,,,51,17270,482,50,,255,255,255,1,36 of 71
32,,,,,,101,17270,482,50,,255,255,255,1,4 / 4
33,,,,,,151,17270,482,50,,250,200,250,1,F
39,,,,,,1,17270,1000,50,,255,255,255,1, Song Title 
51,,,,,,331,17270,105,8,,225,225,225,1,
51,,,,,,322,17270,105,8,,200,200,200,1,
51,,,,,,313,17270,105,8,,175,175,175,1,
51,,,,,,304,17270,105,8,,150,150,150,1,
51,,,,,,295,17270,105,8,,125,125,125,1,
51,,,,,,286,17270,105,8,,100,100,100,1,
51,,,,,,277,17270,105,8,,75,75,75,1,
51,,,,,,268,17270,105,8,,50,50,50,1,
51,,,,,,331,17375,10,8,,225,225,225,1,
51,,,,,,322,17375,10,8,,200,200,200,1,
51,,,,,,313,17375,10,8,,175,175,175,1,
51,,,,,,331,17392,178,8,,225,225,225,1,
51,,,,,,322,17392,178,8,,200,200,200,1,
51,,,,,,313,17392,178,8,,175,175,175,1,
51,,,,,,331,17575,117,8,,225,225,225,1,
51,,,,,,322,17575,117,8,,200,200,200,1,
51,,,,,,313,17575,117,8,,175,175,175,1,
51,,,,,,331,17697,55,8,,225,225,225,1,
51,,,,,,322,17697,55,8,,200,200,200,1,
51,,,,,,313,17697,55,8,,175,175,175,1,
11,,,,,,51,17757,2,1386,,0,0,0,1,
13,,,,,,200,17878,3,1236,,0,0,255,1,
12,,,,,,200,18000,1,1236,,0,0,255,1,
12,,,,,,200,18003,1,1236,,0,0,255,1,
13,,,,,,200,18123,3,1236,,0,0,255,1,
11,,,,,,51,18245,3,1386,,0,0,0,1,
42,,,,,,,17757,491,,,37,4,,1,
41,151,231,,,,191,17761,120,40,,37,1,86,1,0.174418604651163
41,151,231,,,,191,17883,120,40,,37,2,86,1,0.174418604651163
41,151,231,,,,191,18006,120,40,,37,3,86,1,0.174418604651163
41,151,231,,,,191,18128,120,40,,37,4,86,1,0.174418604651163
31,,,,,,51,17761,482,50,,255,255,255,1,37 of 71
32,,,,,,101,17761,482,50,,255,255,255,1,4 / 4
33,,,,,,151,17761,482,50,,250,200,250,1,F
39,,,,,,1,17761,1000,50,,255,255,255,1, Song Title 
51,,,,,,331,17761,90,8,,225,225,225,1,
51,,,,,,322,17761,90,8,,200,200,200,1,
51,,,,,,313,17761,90,8,,175,175,175,1,
51,,,,,,304,17761,90,8,,150,150,150,1,
51,,,,,,295,17761,90,8,,125,125,125,1,
51,,,,,,331,17851,25,8,,225,225,225,1,
51,,,,,,322,17851,25,8,,200,200,200,1,
51,,,,,,313,17851,25,8,,175,175,175,1,
51,,,,,,304,17851,25,8,,150,150,150,1,
51,,,,,,295,17851,25,8,,125,125,125,1,
51,,,,,,331,17883,30,8,,225,225,225,1,
51,,,,,,322,17883,30,8,,200,200,200,1,
51,,,,,,313,17883,30,8,,175,175,175,1,
51,,,,,,304,17883,30,8,,150,150,150,1,
51,,,,,,295,17883,30,8,,125,125,125,1,
51,,,,,,331,17913,25,8,,225,225,225,1,
51,,,,,,322,17913,25,8,,200,200,200,1,
51,,,,,,313,17913,25,8,,175,175,175,1,
51,,,,,,304,17913,25,8,,150,150,150,1,
51,,,,,,295,17913,25,8,,125,125,125,1,
51,,,,,,331,17943,25,8,,225,225,225,1,
51,,,,,,322,17943,25,8,,200,200,200,1,
51,,,,,,313,17943,25,8,,175,175,175,1,
51,,,,,,304,17943,25,8,,150,150,150,1,
51,,,,,,295,17943,25,8,,125,125,125,1,
51,,,,,,331,17973,25,8,,225,225,225,1,
51,,,,,,322,17973,25,8,,200,200,200,1,
51,,,,,,313,17973,25,8,,175,175,175,1,
51,,,,,,304,17973,25,8,,150,150,150,1,
51,,,,,,295,17973,25,8,,125,125,125,1,
71,,,,,,651,17989,8,8,,45,255,45,3,
51,,,,,,331,18006,55,8,,225,225,225,1,
51,,,,,,322,18006,55,8,,200,200,200,1,
51,,,,,,313,18006,55,8,,175,175,175,1,
51,,,,,,304,18006,55,8,,150,150,150,1,
51,,,,,,295,18006,55,8,,125,125,125,1,
51,,,,,,331,18066,55,8,,225,225,225,1,
51,,,,,,322,18066,55,8,,200,200,200,1,
51,,,,,,313,18066,55,8,,175,175,175,1,
51,,,,,,304,18066,55,8,,150,150,150,1,
51,,,,,,295,18066,55,8,,125,125,125,1,
51,,,,,,331,18128,55,8,,225,225,225,1,
51,,,,,,322,18128,55,8,,200,200,200,1,
51,,,,,,313,18128,55,8,,175,175,175,1,
51,,,,,,304,18128,55,8,,150,150,150,1,
51,,,,,,295,18128,55,8,,125,125,125,1,
71,,,,,,576,18164,18,8,,255,255,80,3,
51,,,,,,331,18188,55,8,,225,225,225,1,
51,,,,,,322,18188,55,8,,200,200,200,1,
51,,,,,,313,18188,55,8,,175,175,175,1,
51,,,,,,304,18188,55,8,,150,150,150,1,
51,,,,,,295,18188,55,8,,125,125,125,1,
11,,,,,,51,18248,2,1386,,0,0,0,1,
13,,,,,,200,18369,3,1236,,0,0,255,1,
12,,,,,,200,18491,1,1236,,0,0,255,1,
12,,,,,,200,18494,1,1236,,0,0,255,1,
13,,,,,,200,18614,3,1236,,0,0,255,1,
11,,,,,,51,18736,3,1386,,0,0,0,1,
42,,,,,,,18248,491,,,38,4,,1,
41,151,231,,,,191,18252,120,40,,38,1,50,1,0.3
41,151,231,,,,191,18374,120,40,,38,2,50,1,0.3
41,151,231,,,,191,18497,120,40,,38,3,50,1,0.3
41,151,231,,,,191,18619,120,40,,38,4,50,1,0.3
31,,,,,,51,18252,482,50,,255,255,255,1,38 of 71
32,,,,,,101,18252,482,50,,255,255,255,1,4 / 4
33,,,,,,151,18252,482,50,,250,250,100,1,D
39,,,,,,1,18252,1000,50,,255,255,255,1, Song Title 
51,,,,,,331,18252,60,8,,225,225,225,1,
51,,,,,,322,18252,60,8,,200,200,200,1,
51,,,,,,313,18252,60,8,,175,175,175,1,
51,,,,,,304,18252,60,8,,150,150,150,1,
51,,,,,,331,18312,55,8,,225,225,225,1,
51,,,,,,322,18312,55,8,,200,200,200,1,
51,,,,,,313,18312,55,8,,175,175,175,1,
51,,,,,,304,18312,55,8,,150,150,150,1,
51,,,,,,331,18374,60,8,,225,225,225,1,
51,,,,,,322,18374,60,8,,200,200,200,1,
51,,,,,,313,18374,60,8,,175,175,175,1,
51,,,,,,304,18374,60,8,,150,150,150,1,
71,,,,,,589,18410,18,8,,255,255,80,3,
51,,,,,,331,18434,55,8,,225,225,225,1,
51,,,,,,322,18434,55,8,,200,200,200,1,
51,,,,,,313,18434,55,8,,175,175,175,1,
51,,,,,,304,18434,55,8,,150,150,150,1,
51,,,,,,331,18497,60,8,,225,225,225,1,
51,,,,,,322,18497,60,8,,200,200,200,1,
51,,,,,,313,18497,60,8,,175,175,175,1,
51,,,,,,304,18497,60,8,,150,150,150,1,
51,,,,,,331,18557,55,8,,225,225,225,1,
51,,,,,,322,18557,55,8,,200,200,200,1,
51,,,,,,313,18557,55,8,,175,175,175,1,
51,,,,,,304,18557,55,8,,150,150,150,1,
51,,,,,,331,18619,60,8,,225,225,225,1,
51,,,,,,322,18619,60,8,,200,200,200,1,
51,,,,,,313,18619,60,8,,175,175,175,1,
51,,,,,,304,18619,60,8,,150,150,150,1,
71,,,,,,526,18655,18,8,,45,255,45,3,
51,,,,,,331,18679,55,8,,225,225,225,1,
51,,,,,,322,18679,55,8,,200,200,200,1,
51,,,,,,313,18679,55,8,,175,175,175,1,
51,,,,,,304,18679,55,8,,150,150,150,1,
11,,,,,,51,18739,2,1386,,0,0,0,1,
13,,,,,,200,18860,3,1236,,0,0,255,1,
12,,,,,,200,18982,1,1236,,0,0,255,1,
12,,,,,,200,18985,1,1236,,0,0,255,1,
13,,,,,,200,19105,3,1236,,0,0,255,1,
11,,,,,,51,19227,3,1386,,0,0,0,1,
42,,,,,,,18739,491,,1,39,4,,1,
41,151,231,,,,191,18743,120,40,,39,1,40,1,0.375
41,151,231,,,,191,18865,120,40,,39,2,40,1,0.375
41,151,231,,,,191,18988,120,40,,39,3,40,1,0.375
41,151,231,,,,191,19110,120,40,,39,4,40,1,0.375
31,,,,,,51,18743,482,50,,255,255,255,1,39 of 71
32,,,,,,101,18743,482,50,,255,255,255,1,4 / 4
33,,,,,,151,18743,482,50,,250,250,100,1,D
39,,,,,,1,18743,1000,50,,255,255,255,1, Song Title 
51,,,,,,331,18743,182,8,,225,225,225,1,
51,,,,,,322,18743,182,8,,200,200,200,1,
51,,,,,,313,18743,182,8,,175,175,175,1,
51,,,,,,331,18925,118,8,,225,225,225,1,
51,,,,,,322,18925,118,8,,200,200,200,1,
51,,,,,,313,18925,118,8,,175,175,175,1,
51,,,,,,331,19048,122,8,,225,225,225,1,
51,,,,,,322,19048,122,8,,200,200,200,1,
51,,,,,,313,19048,122,8,,175,175,175,1,
51,,,,,,331,19170,55,8,,225,225,225,1,
51,,,,,,322,19170,55,8,,200,200,200,1,
51,,,,,,313,19170,55,8,,175,175,175,1,
11,,,,,,51,19230,2,1386,,0,0,0,1,
13,,,,,,200,19351,3,1236,,0,0,255,1,
12,,,,,,200,19473,1,1236,,0,0,255,1,
12,,,,,,200,19476,1,1236,,0,0,255,1,
13,,,,,,200,19596,3,1236,,0,0,255,1,
11,,,,,,51,19718,3,1386,,0,0,0,1,
42,,,,,,,19230,491,,,40,4,,1,
41,151,231,,,,191,19234,120,40,,40,1,58,1,0.258620689655172
41,151,231,,,,191,19356,120,40,,40,2,58,1,0.258620689655172
41,151,231,,,,191,19479,120,40,,40,3,58,1,0.258620689655172
41,151,231,,,,191,19601,120,40,,40,4,58,1,0.258620689655172
31,,,,,,51,19234,482,50,,255,255,255,1,40 of 71
32,,,,,,101,19234,482,50,,255,255,255,1,4 / 4
33,,,,,,151,19234,482,50,,250,250,100,1,D
39,,,,,,1,19234,1000,50,,255,255,255,1, Song Title 
51,,,,,,331,19234,305,8,,225,225,225,1,
51,,,,,,322,19234,305,8,,200,200,200,1,
51,,,,,,331,19539,55,8,,225,225,225,1,
51,,,,,,322,19539,55,8,,200,200,200,1,
51,,,,,,331,19601,40,8,,225,225,225,1,
51,,,,,,322,19601,40,8,,200,200,200,1,
51,,,,,,331,19641,40,8,,225,225,225,1,
51,,,,,,322,19641,40,8,,200,200,200,1,
51,,,,,,331,19681,35,8,,225,225,225,1,
51,,,,,,322,19681,35,8,,200,200,200,1,
11,,,,,,51,19721,2,1386,,0,0,0,1,
13,,,,,,200,19842,3,1236,,0,0,255,1,
12,,,,,,200,19964,1,1236,,0,0,255,1,
12,,,,,,200,19967,1,1236,,0,0,255,1,
13,,,,,,200,20087,3,1236,,0,0,255,1,
11,,,,,,51,20209,3,1386,,0,0,0,1,
42,,,,,,,19721,491,,,41,4,,1,
41,151,231,,,,191,19725,120,40,,41,1,58,1,0.258620689655172
41,151,231,,,,191,19847,120,40,,41,2,58,1,0.258620689655172
41,151,231,,,,191,19970,120,40,,41,3,58,1,0.258620689655172
41,151,231,,,,191,20092,120,40,,41,4,58,1,0.258620689655172
31,,,,,,51,19725,482,50,,255,255,255,1,41 of 71
32,,,,,,101,19725,482,50,,255,255,255,1,4 / 4
33,,,,,,151,19725,482,50,,250,250,100,1,D
39,,,,,,1,19725,1000,50,,255,255,255,1, Song Title 
51,,,,,,331,19725,237,8,,225,225,225,1,
51,,,,,,322,19725,237,8,,200,200,200,1,
51,,,,,,331,19970,120,8,,225,225,225,1,
51,,,,,,322,19970,120,8,,200,200,200,1,
51,,,,,,331,20092,115,8,,225,225,225,1,
51,,,,,,322,20092,115,8,,200,200,200,1,
11,,,,,,51,20212,2,1386,,0,0,0,1,
13,,,,,,200,20333,3,1236,,0,0,255,1,
12,,,,,,200,20455,1,1236,,0,0,255,1,
12,,,,,,200,20458,1,1236,,0,0,255,1,
13,,,,,,200,20578,3,1236,,0,0,255,1,
11,,,,,,51,20700,3,1386,,0,0,0,1,
42,,,,,,,20212,491,,1,42,4,,1,
41,151,231,,,,191,20216,120,40,,42,1,58,1,0.258620689655172
41,151,231,,,,191,20338,120,40,,42,2,58,1,0.258620689655172
41,151,231,,,,191,20461,120,40,,42,3,58,1,0.258620689655172
41,151,231,,,,191,20583,120,40,,42,4,58,1,0.258620689655172
31,,,,,,51,20216,482,50,,255,255,255,1,42 of 71
32,,,,,,101,20216,482,50,,255,255,255,1,4 / 4
33,,,,,,151,20216,482,50,,250,250,100,1,D
39,,,,,,1,20216,1000,50,,255,255,255,1, Song Title 
51,,,,,,331,20216,182,8,,225,225,225,1,
51,,,,,,322,20216,182,8,,200,200,200,1,
51,,,,,,331,20398,55,8,,225,225,225,1,
51,,,,,,322,20398,55,8,,200,200,200,1,
51,,,,,,331,20461,24,8,,225,225,225,1,
51,,,,,,322,20461,24,8,,200,200,200,1,
51,,,,,,331,20485,24,8,,225,225,225,1,
51,,,,,,322,20485,24,8,,200,200,200,1,
51,,,,,,331,20509,24,8,,225,225,225,1,
51,,,,,,322,20509,24,8,,200,200,200,1,
51,,,,,,331,20533,24,8,,225,225,225,1,
51,,,,,,322,20533,24,8,,200,200,200,1,
51,,,,,,331,20557,24,8,,225,225,225,1,
51,,,,,,322,20557,24,8,,200,200,200,1,
51,,,,,,331,20583,60,8,,225,225,225,1,
51,,,,,,322,20583,60,8,,200,200,200,1,
51,,,,,,331,20643,55,8,,225,225,225,1,
51,,,,,,322,20643,55,8,,200,200,200,1,
11,,,,,,51,20703,2,1386,,0,0,0,1,
13,,,,,,200,20824,3,1236,,0,0,255,1,
12,,,,,,200,20946,1,1236,,0,0,255,1,
12,,,,,,200,20949,1,1236,,0,0,255,1,
